Dept_name,metric_code,Store_id,Subdept,metric_date,metric_value
Grocery,UNITS_SOLD,6,10A,2024-02-14,591.28
Seafood,CUST_COUNT,7,20A,2024-02-14,1394.98
Grocery,SYSTEM_ON,7,15B,2024-02-14,1.0
Grocery,CUST_COUNT,7,20A,2024-02-14,1494.6
Meat,WASTE_LBS,7,20A,2024-02-14,31.69
Bakery,WASTE_LBS,7,4A,2024-02-14,30.1
Produce,REVENUE_USD,7,30C,2024-02-14,3061.28
Dairy,UNITS_SOLD,7,20A,2024-02-14,620.07
Seafood,REVENUE_USD,7,4A,2024-02-14,4700.58
Seafood,CUST_COUNT,7,4A,2024-02-14,1111.66
Seafood,UNITS_SOLD,7,4A,2024-02-14,655.21
Meat,CUST_COUNT,7,4A,2024-02-14,722.25
Dairy,UNITS_SOLD,7,15B,2024-02-14,498.72
Dairy,WASTE_LBS,7,30C,2024-02-14,40.39
Dairy,CUST_COUNT,7,15B,2024-02-14,1595.18
Bakery,REVENUE_USD,7,30C,2024-02-14,4479.37
Meat,SYSTEM_ON,7,30C,2024-02-14,1.0
Meat,UNITS_SOLD,8,20A,2024-02-14,421.28
Meat,UNITS_SOLD,8,20A,2024-02-14,551.69
Meat,CUST_COUNT,8,10A,2024-02-14,1323.89
Bakery,REVENUE_USD,8,4A,2024-02-14,6791.07
Seafood,WASTE_LBS,8,20A,2024-02-14,12.11
Deli,WASTE_LBS,8,30C,2024-02-14,15.88
Grocery,CUST_COUNT,9,20A,2024-02-14,948.63
Bakery,WASTE_LBS,9,4A,2024-02-14,40.63
Meat,REVENUE_USD,9,15B,2024-02-14,4479.73
Meat,CUST_COUNT,9,4A,2024-02-14,1021.87
Deli,CUST_COUNT,9,4A,2024-02-14,1033.97
Produce,SYSTEM_ON,9,30C,2024-02-14,1.0
Bakery,UNITS_SOLD,9,10A,2024-02-14,558.32
Deli,SYSTEM_ON,10,30C,2024-02-14,1.0
Grocery,REVENUE_USD,10,4A,2024-02-14,3612.53
Grocery,SYSTEM_ON,10,10A,2024-02-14,1.0
Deli,REVENUE_USD,10,10A,2024-02-14,6416.9
Produce,UNITS_SOLD,10,30C,2024-02-14,686.09
Bakery,SYSTEM_ON,10,30C,2024-02-14,1.0
Grocery,UNITS_SOLD,10,10A,2024-02-14,515.86
Seafood,WASTE_LBS,10,20A,2024-02-14,20.13
Dairy,UNITS_SOLD,10,10A,2024-02-14,705.01
Produce,REVENUE_USD,10,30C,2024-02-14,3122.35
Deli,WASTE_LBS,10,20A,2024-02-14,39.62
Produce,REVENUE_USD,10,4A,2024-02-14,4022.63
Grocery,WASTE_LBS,10,4A,2024-02-14,38.02
Deli,CUST_COUNT,10,15B,2024-02-14,948.71
Bakery,WASTE_LBS,10,4A,2024-02-14,23.08
Deli,WASTE_LBS,10,20A,2024-02-14,1.12
Produce,UNITS_SOLD,1,20A,2024-02-15,304.61
Meat,REVENUE_USD,1,15B,2024-02-15,7749.16
Produce,CUST_COUNT,1,20A,2024-02-15,1699.26
Bakery,WASTE_LBS,1,10A,2024-02-15,48.09
Grocery,REVENUE_USD,1,15B,2024-02-15,4594.12
Bakery,SYSTEM_ON,1,4A,2024-02-15,1.0
Grocery,WASTE_LBS,1,10A,2024-02-15,28.19
Seafood,SYSTEM_ON,1,10A,2024-02-15,1.0
Produce,CUST_COUNT,1,10A,2024-02-15,1171.11
Meat,CUST_COUNT,1,10A,2024-02-15,801.6
Grocery,CUST_COUNT,1,20A,2024-02-15,952.3
Bakery,REVENUE_USD,1,15B,2024-02-15,4734.92
Grocery,REVENUE_USD,1,10A,2024-02-15,5699.14
Meat,WASTE_LBS,1,10A,2024-02-15,23.59
Deli,CUST_COUNT,1,20A,2024-02-15,949.73
Meat,SYSTEM_ON,2,10A,2024-02-15,1.0
Meat,CUST_COUNT,2,30C,2024-02-15,1691.18
Dairy,CUST_COUNT,2,10A,2024-02-15,1277.3
Meat,REVENUE_USD,2,15B,2024-02-15,6178.31
Produce,UNITS_SOLD,2,15B,2024-02-15,422.46
Bakery,REVENUE_USD,2,15B,2024-02-15,4201.41
Meat,WASTE_LBS,2,4A,2024-02-15,8.58
Dairy,WASTE_LBS,2,15B,2024-02-15,10.99
Deli,REVENUE_USD,2,4A,2024-02-15,5933.64
Bakery,REVENUE_USD,2,10A,2024-02-15,4955.07
Seafood,SYSTEM_ON,2,30C,2024-02-15,1.0
Meat,REVENUE_USD,2,20A,2024-02-15,4553.54
Seafood,WASTE_LBS,2,4A,2024-02-15,34.69
Produce,SYSTEM_ON,2,30C,2024-02-15,1.0
Bakery,SYSTEM_ON,2,10A,2024-02-15,1.0
Meat,CUST_COUNT,3,15B,2024-02-15,1680.6
Dairy,UNITS_SOLD,3,4A,2024-02-15,568.05
Deli,REVENUE_USD,3,20A,2024-02-15,4596.48
Bakery,SYSTEM_ON,3,4A,2024-02-15,1.0
Seafood,WASTE_LBS,3,4A,2024-02-15,21.38
Seafood,CUST_COUNT,3,4A,2024-02-15,599.41
Seafood,REVENUE_USD,3,20A,2024-02-15,6539.4
Grocery,UNITS_SOLD,3,10A,2024-02-15,495.11
Meat,WASTE_LBS,4,15B,2024-02-15,29.06
Deli,CUST_COUNT,4,30C,2024-02-15,824.92
Seafood,SYSTEM_ON,4,15B,2024-02-15,1.0
Deli,REVENUE_USD,4,30C,2024-02-15,5606.41
Meat,WASTE_LBS,4,4A,2024-02-15,11.45
Meat,CUST_COUNT,4,4A,2024-02-15,702.22
Dairy,REVENUE_USD,4,30C,2024-02-15,6076.3
Grocery,UNITS_SOLD,4,4A,2024-02-15,539.08
Deli,UNITS_SOLD,4,15B,2024-02-15,517.26
Produce,REVENUE_USD,4,20A,2024-02-15,6103.18
Dairy,CUST_COUNT,4,15B,2024-02-15,1427.99
Deli,SYSTEM_ON,4,15B,2024-02-15,1.0
Produce,REVENUE_USD,5,20A,2024-02-15,3396.73
Produce,CUST_COUNT,5,20A,2024-02-15,1529.69
Produce,SYSTEM_ON,5,4A,2024-02-15,1.0
Deli,REVENUE_USD,5,30C,2024-02-15,4488.13
Meat,REVENUE_USD,5,20A,2024-02-15,3905.9
Deli,WASTE_LBS,5,20A,2024-02-15,36.65
Dairy,CUST_COUNT,5,4A,2024-02-15,1386.29
Dairy,SYSTEM_ON,5,15B,2024-02-15,1.0
Grocery,SYSTEM_ON,5,4A,2024-02-15,1.0
Grocery,WASTE_LBS,6,10A,2024-02-15,32.99
Meat,REVENUE_USD,6,4A,2024-02-15,4926.18
Produce,REVENUE_USD,6,10A,2024-02-15,2599.5
Dairy,WASTE_LBS,6,10A,2024-02-15,20.09
Produce,UNITS_SOLD,6,4A,2024-02-15,568.73
Seafood,WASTE_LBS,6,30C,2024-02-15,9.35
Deli,CUST_COUNT,6,30C,2024-02-15,729.32
Bakery,SYSTEM_ON,6,20A,2024-02-15,1.0
Grocery,CUST_COUNT,6,30C,2024-02-15,1260.25
Grocery,SYSTEM_ON,6,20A,2024-02-15,1.0
Grocery,WASTE_LBS,6,20A,2024-02-15,20.29
Produce,WASTE_LBS,7,30C,2024-02-15,34.56
Deli,REVENUE_USD,7,15B,2024-02-15,6776.61
Bakery,REVENUE_USD,7,30C,2024-02-15,6179.11
Deli,SYSTEM_ON,7,4A,2024-02-15,1.0
Dairy,WASTE_LBS,7,15B,2024-02-15,28.31
Seafood,WASTE_LBS,7,20A,2024-02-15,42.73
Dairy,REVENUE_USD,7,15B,2024-02-15,3440.07
Meat,CUST_COUNT,7,30C,2024-02-15,1234.3
Bakery,UNITS_SOLD,7,4A,2024-02-15,483.69
Meat,SYSTEM_ON,7,10A,2024-02-15,1.0
Bakery,REVENUE_USD,7,30C,2024-02-15,3781.38
Grocery,SYSTEM_ON,7,30C,2024-02-15,1.0
Deli,CUST_COUNT,7,4A,2024-02-15,824.34
Grocery,CUST_COUNT,8,4A,2024-02-15,1381.86
Grocery,UNITS_SOLD,8,10A,2024-02-15,441.48
Bakery,SYSTEM_ON,8,4A,2024-02-15,1.0
Produce,CUST_COUNT,8,30C,2024-02-15,1686.01
Produce,SYSTEM_ON,8,4A,2024-02-15,1.0
Dairy,WASTE_LBS,8,10A,2024-02-15,55.11
Produce,UNITS_SOLD,8,15B,2024-02-15,503.38
Grocery,REVENUE_USD,8,20A,2024-02-15,4444.81
Seafood,REVENUE_USD,8,30C,2024-02-15,5318.89
Grocery,SYSTEM_ON,8,20A,2024-02-15,1.0
Grocery,CUST_COUNT,8,30C,2024-02-15,1383.91
Bakery,REVENUE_USD,8,4A,2024-02-15,4737.15
Bakery,UNITS_SOLD,9,15B,2024-02-15,554.46
Seafood,CUST_COUNT,9,10A,2024-02-15,1127.78
Produce,UNITS_SOLD,9,20A,2024-02-15,544.76
Seafood,REVENUE_USD,9,30C,2024-02-15,2269.8
Produce,SYSTEM_ON,9,20A,2024-02-15,1.0
Meat,SYSTEM_ON,9,15B,2024-02-15,1.0
Meat,WASTE_LBS,9,20A,2024-02-15,12.28
Seafood,WASTE_LBS,9,10A,2024-02-15,28.94
Dairy,UNITS_SOLD,9,30C,2024-02-15,522.89
Seafood,REVENUE_USD,9,30C,2024-02-15,3747.53
Dairy,WASTE_LBS,9,20A,2024-02-15,31.79
Seafood,SYSTEM_ON,9,30C,2024-02-15,1.0
Grocery,REVENUE_USD,10,20A,2024-02-15,4313.12
Seafood,CUST_COUNT,10,30C,2024-02-15,1825.69
Bakery,REVENUE_USD,10,30C,2024-02-15,3976.23
Grocery,UNITS_SOLD,10,10A,2024-02-15,638.56
Meat,CUST_COUNT,10,30C,2024-02-15,843.14
Grocery,CUST_COUNT,10,10A,2024-02-15,1167.8
Deli,REVENUE_USD,10,4A,2024-02-15,3792.85
Bakery,WASTE_LBS,10,30C,2024-02-15,0.0
Seafood,SYSTEM_ON,10,15B,2024-02-15,1.0
Bakery,REVENUE_USD,10,20A,2024-02-15,5470.45
Meat,REVENUE_USD,10,10A,2024-02-15,4906.44
Deli,CUST_COUNT,10,15B,2024-02-15,814.99
Bakery,UNITS_SOLD,10,15B,2024-02-15,333.16
Dairy,UNITS_SOLD,10,20A,2024-02-15,437.94
Dairy,CUST_COUNT,10,10A,2024-02-15,1612.96
Meat,WASTE_LBS,1,20A,2024-02-16,30.7
Seafood,REVENUE_USD,1,10A,2024-02-16,4777.06
Deli,SYSTEM_ON,1,15B,2024-02-16,1.0
Seafood,CUST_COUNT,1,4A,2024-02-16,1824.05
Seafood,REVENUE_USD,1,20A,2024-02-16,4958.76
Produce,WASTE_LBS,1,4A,2024-02-16,42.56
Meat,SYSTEM_ON,1,10A,2024-02-16,1.0
Produce,SYSTEM_ON,1,10A,2024-02-16,1.0
Dairy,WASTE_LBS,2,20A,2024-02-16,16.86
Produce,UNITS_SOLD,2,10A,2024-02-16,469.07
Grocery,WASTE_LBS,2,20A,2024-02-16,18.75
Dairy,SYSTEM_ON,2,30C,2024-02-16,1.0
Produce,REVENUE_USD,2,15B,2024-02-16,6741.5
Dairy,UNITS_SOLD,2,15B,2024-02-16,531.83
Deli,WASTE_LBS,2,20A,2024-02-16,24.09
Dairy,REVENUE_USD,3,20A,2024-02-16,5258.09
Grocery,CUST_COUNT,3,20A,2024-02-16,1342.38
Grocery,WASTE_LBS,3,15B,2024-02-16,10.87
Dairy,WASTE_LBS,3,4A,2024-02-16,33.02
Grocery,UNITS_SOLD,3,15B,2024-02-16,396.65
Dairy,WASTE_LBS,3,20A,2024-02-16,26.85
Deli,REVENUE_USD,3,15B,2024-02-16,5289.67
Grocery,CUST_COUNT,3,4A,2024-02-16,1334.76
Produce,REVENUE_USD,3,10A,2024-02-16,4870.51
Deli,UNITS_SOLD,3,20A,2024-02-16,321.31
Dairy,CUST_COUNT,3,30C,2024-02-16,1403.41
Grocery,REVENUE_USD,3,20A,2024-02-16,5946.82
Deli,CUST_COUNT,3,4A,2024-02-16,1248.5
Meat,UNITS_SOLD,3,15B,2024-02-16,454.66
Seafood,CUST_COUNT,3,4A,2024-02-16,886.23
Seafood,UNITS_SOLD,3,10A,2024-02-16,459.34
Deli,WASTE_LBS,3,15B,2024-02-16,20.16
Meat,SYSTEM_ON,4,20A,2024-02-16,1.0
Bakery,WASTE_LBS,4,10A,2024-02-16,43.81
Meat,WASTE_LBS,4,30C,2024-02-16,0.0
Grocery,REVENUE_USD,4,15B,2024-02-16,4724.72
Seafood,WASTE_LBS,4,20A,2024-02-16,0.0
Grocery,SYSTEM_ON,4,10A,2024-02-16,1.0
Seafood,REVENUE_USD,4,10A,2024-02-16,4760.36
Deli,WASTE_LBS,4,4A,2024-02-16,41.59
Seafood,SYSTEM_ON,4,10A,2024-02-16,1.0
Meat,UNITS_SOLD,4,4A,2024-02-16,483.73
Deli,REVENUE_USD,4,30C,2024-02-16,4381.72
Dairy,CUST_COUNT,4,10A,2024-02-16,1004.51
Deli,WASTE_LBS,4,20A,2024-02-16,42.69
Produce,UNITS_SOLD,4,15B,2024-02-16,530.19
Dairy,WASTE_LBS,4,30C,2024-02-16,13.19
Deli,UNITS_SOLD,5,4A,2024-02-16,457.73
Seafood,CUST_COUNT,5,15B,2024-02-16,1561.93
Produce,SYSTEM_ON,5,15B,2024-02-16,1.0
Produce,UNITS_SOLD,5,20A,2024-02-16,451.64
Dairy,UNITS_SOLD,5,4A,2024-02-16,604.89
Meat,REVENUE_USD,5,15B,2024-02-16,5799.71
Meat,REVENUE_USD,5,4A,2024-02-16,3058.4
Bakery,WASTE_LBS,5,30C,2024-02-16,36.0
Grocery,CUST_COUNT,5,20A,2024-02-16,1399.81
Seafood,REVENUE_USD,5,15B,2024-02-16,3154.25
Produce,UNITS_SOLD,5,20A,2024-02-16,590.84
Grocery,SYSTEM_ON,5,15B,2024-02-16,1.0
Produce,SYSTEM_ON,5,30C,2024-02-16,1.0
Dairy,WASTE_LBS,5,4A,2024-02-16,18.57
Dairy,UNITS_SOLD,5,10A,2024-02-16,454.23
Dairy,CUST_COUNT,5,10A,2024-02-16,1462.36
Deli,WASTE_LBS,5,10A,2024-02-16,14.08
Dairy,WASTE_LBS,5,30C,2024-02-16,40.59
Deli,REVENUE_USD,5,30C,2024-02-16,6177.65
Bakery,REVENUE_USD,6,20A,2024-02-16,5234.49
Produce,UNITS_SOLD,6,4A,2024-02-16,386.16
Seafood,SYSTEM_ON,6,10A,2024-02-16,1.0
Bakery,CUST_COUNT,6,15B,2024-02-16,755.77
Dairy,REVENUE_USD,6,15B,2024-02-16,6471.76
Bakery,UNITS_SOLD,6,30C,2024-02-16,469.49
Produce,SYSTEM_ON,6,30C,2024-02-16,1.0
Bakery,WASTE_LBS,6,30C,2024-02-16,6.75
Grocery,SYSTEM_ON,6,15B,2024-02-16,1.0
Meat,UNITS_SOLD,6,4A,2024-02-16,544.06
Dairy,CUST_COUNT,6,10A,2024-02-16,1210.49
Grocery,WASTE_LBS,6,4A,2024-02-16,17.27
Produce,UNITS_SOLD,6,10A,2024-02-16,524.36
Grocery,UNITS_SOLD,7,15B,2024-02-16,407.75
Dairy,WASTE_LBS,7,4A,2024-02-16,10.44
Grocery,SYSTEM_ON,7,4A,2024-02-16,1.0
Deli,UNITS_SOLD,7,20A,2024-02-16,652.65
Bakery,SYSTEM_ON,7,4A,2024-02-16,1.0
Bakery,WASTE_LBS,7,30C,2024-02-16,17.57
Bakery,WASTE_LBS,7,10A,2024-02-16,15.2
Produce,CUST_COUNT,7,30C,2024-02-16,1511.11
Seafood,SYSTEM_ON,7,10A,2024-02-16,1.0
Deli,UNITS_SOLD,7,15B,2024-02-16,506.66
Seafood,WASTE_LBS,8,15B,2024-02-16,21.83
Meat,UNITS_SOLD,8,10A,2024-02-16,594.79
Bakery,SYSTEM_ON,8,10A,2024-02-16,1.0
Deli,WASTE_LBS,8,4A,2024-02-16,35.21
Meat,SYSTEM_ON,8,4A,2024-02-16,1.0
Seafood,REVENUE_USD,8,15B,2024-02-16,4052.89
Bakery,UNITS_SOLD,8,15B,2024-02-16,541.33
Bakery,CUST_COUNT,8,4A,2024-02-16,952.88
Meat,SYSTEM_ON,8,30C,2024-02-16,1.0
Dairy,CUST_COUNT,8,20A,2024-02-16,1488.87
Meat,UNITS_SOLD,8,4A,2024-02-16,497.42
Produce,CUST_COUNT,9,4A,2024-02-16,1438.72
Produce,REVENUE_USD,9,4A,2024-02-16,5615.32
Bakery,WASTE_LBS,9,30C,2024-02-16,36.21
Deli,REVENUE_USD,9,30C,2024-02-16,6621.75
Meat,CUST_COUNT,9,4A,2024-02-16,966.59
Deli,UNITS_SOLD,9,10A,2024-02-16,467.59
Produce,WASTE_LBS,9,30C,2024-02-16,0.0
Deli,REVENUE_USD,9,20A,2024-02-16,6355.36
Meat,UNITS_SOLD,9,20A,2024-02-16,407.5
Produce,REVENUE_USD,9,4A,2024-02-16,3735.89
Dairy,SYSTEM_ON,9,15B,2024-02-16,1.0
Deli,WASTE_LBS,9,4A,2024-02-16,35.29
Seafood,SYSTEM_ON,9,15B,2024-02-16,1.0
Produce,WASTE_LBS,9,4A,2024-02-16,32.99
Grocery,CUST_COUNT,9,20A,2024-02-16,942.97
Bakery,CUST_COUNT,9,30C,2024-02-16,1797.7
Dairy,SYSTEM_ON,9,20A,2024-02-16,1.0
Meat,UNITS_SOLD,9,4A,2024-02-16,517.56
Produce,CUST_COUNT,9,30C,2024-02-16,1290.98
Dairy,SYSTEM_ON,9,10A,2024-02-16,1.0
Seafood,WASTE_LBS,10,20A,2024-02-16,23.85
Produce,SYSTEM_ON,10,20A,2024-02-16,1.0
Deli,CUST_COUNT,10,30C,2024-02-16,1268.64
Deli,UNITS_SOLD,10,10A,2024-02-16,442.04
Produce,WASTE_LBS,10,20A,2024-02-16,20.44
Seafood,WASTE_LBS,10,15B,2024-02-16,10.92
Seafood,REVENUE_USD,10,20A,2024-02-16,4662.96
Deli,REVENUE_USD,10,30C,2024-02-16,4033.02
Bakery,WASTE_LBS,10,4A,2024-02-16,16.76
Meat,REVENUE_USD,10,20A,2024-02-16,6585.72
Deli,CUST_COUNT,10,15B,2024-02-16,1572.99
Produce,WASTE_LBS,10,30C,2024-02-16,0.0
Grocery,REVENUE_USD,10,30C,2024-02-16,4045.68
Meat,SYSTEM_ON,10,30C,2024-02-16,1.0
Produce,WASTE_LBS,10,15B,2024-02-16,11.47
Dairy,UNITS_SOLD,1,20A,2024-02-17,540.06
Seafood,UNITS_SOLD,1,10A,2024-02-17,558.3
Seafood,WASTE_LBS,1,30C,2024-02-17,15.84
Deli,WASTE_LBS,1,15B,2024-02-17,0.0
Produce,UNITS_SOLD,1,30C,2024-02-17,357.26
Produce,CUST_COUNT,1,30C,2024-02-17,443.7
Dairy,REVENUE_USD,1,30C,2024-02-17,4179.95
Dairy,UNITS_SOLD,1,30C,2024-02-17,486.59
Seafood,UNITS_SOLD,1,30C,2024-02-17,449.17
Produce,UNITS_SOLD,2,10A,2024-02-17,616.65
Grocery,CUST_COUNT,2,15B,2024-02-17,1915.13
Produce,WASTE_LBS,2,20A,2024-02-17,23.29
Bakery,SYSTEM_ON,2,10A,2024-02-17,1.0
Bakery,UNITS_SOLD,2,10A,2024-02-17,624.73
Meat,WASTE_LBS,2,30C,2024-02-17,14.3
Produce,CUST_COUNT,2,4A,2024-02-17,1098.71
Dairy,WASTE_LBS,2,20A,2024-02-17,22.39
Deli,SYSTEM_ON,2,30C,2024-02-17,1.0
Dairy,UNITS_SOLD,2,10A,2024-02-17,556.06
Dairy,REVENUE_USD,2,30C,2024-02-17,2969.24
Dairy,CUST_COUNT,2,10A,2024-02-17,1781.63
Grocery,CUST_COUNT,2,10A,2024-02-17,1576.9
Grocery,UNITS_SOLD,2,20A,2024-02-17,441.39
Seafood,CUST_COUNT,2,10A,2024-02-17,0.0
Seafood,REVENUE_USD,2,20A,2024-02-17,3727.07
Dairy,REVENUE_USD,2,20A,2024-02-17,4397.49
Produce,REVENUE_USD,2,20A,2024-02-17,3533.33
Grocery,REVENUE_USD,3,10A,2024-02-17,3859.87
Deli,UNITS_SOLD,3,30C,2024-02-17,696.84
Grocery,SYSTEM_ON,3,30C,2024-02-17,1.0
Produce,REVENUE_USD,3,30C,2024-02-17,2971.13
Grocery,WASTE_LBS,3,20A,2024-02-17,16.91
Bakery,REVENUE_USD,3,20A,2024-02-17,4917.79
Meat,UNITS_SOLD,3,4A,2024-02-17,559.89
Deli,REVENUE_USD,3,15B,2024-02-17,5425.27
Meat,CUST_COUNT,3,4A,2024-02-17,1158.55
Grocery,WASTE_LBS,3,20A,2024-02-17,8.76
Grocery,SYSTEM_ON,4,20A,2024-02-17,1.0
Grocery,WASTE_LBS,4,30C,2024-02-17,20.99
Produce,WASTE_LBS,4,10A,2024-02-17,7.04
Produce,WASTE_LBS,4,10A,2024-02-17,31.05
Seafood,SYSTEM_ON,4,30C,2024-02-17,1.0
Bakery,WASTE_LBS,4,4A,2024-02-17,10.04
Dairy,UNITS_SOLD,4,10A,2024-02-17,662.63
Dairy,REVENUE_USD,4,20A,2024-02-17,3961.78
Produce,REVENUE_USD,4,4A,2024-02-17,5275.08
Dairy,SYSTEM_ON,4,15B,2024-02-17,1.0
Bakery,SYSTEM_ON,4,20A,2024-02-17,1.0
Grocery,WASTE_LBS,4,4A,2024-02-17,18.34
Grocery,UNITS_SOLD,4,30C,2024-02-17,497.04
Bakery,REVENUE_USD,5,10A,2024-02-17,5538.64
Bakery,REVENUE_USD,5,30C,2024-02-17,2773.75
Grocery,SYSTEM_ON,5,30C,2024-02-17,1.0
Bakery,CUST_COUNT,5,15B,2024-02-17,1345.71
Dairy,SYSTEM_ON,5,4A,2024-02-17,1.0
Seafood,REVENUE_USD,5,4A,2024-02-17,4820.89
Grocery,REVENUE_USD,5,15B,2024-02-17,3334.49
Grocery,REVENUE_USD,5,15B,2024-02-17,5619.92
Produce,WASTE_LBS,5,15B,2024-02-17,12.05
Grocery,WASTE_LBS,5,20A,2024-02-17,3.66
Produce,REVENUE_USD,5,10A,2024-02-17,5342.57
Bakery,SYSTEM_ON,5,15B,2024-02-17,1.0
Deli,WASTE_LBS,5,15B,2024-02-17,9.99
Bakery,CUST_COUNT,5,10A,2024-02-17,1377.01
Dairy,SYSTEM_ON,5,30C,2024-02-17,1.0
Dairy,SYSTEM_ON,5,30C,2024-02-17,1.0
Bakery,UNITS_SOLD,6,30C,2024-02-17,519.39
Meat,SYSTEM_ON,6,20A,2024-02-17,1.0
Deli,CUST_COUNT,6,15B,2024-02-17,1074.98
Bakery,UNITS_SOLD,6,15B,2024-02-17,485.48
Produce,SYSTEM_ON,6,20A,2024-02-17,1.0
Seafood,CUST_COUNT,6,30C,2024-02-17,1263.65
Bakery,SYSTEM_ON,6,4A,2024-02-17,1.0
Grocery,WASTE_LBS,6,30C,2024-02-17,18.23
Meat,CUST_COUNT,6,20A,2024-02-17,888.69
Dairy,SYSTEM_ON,6,15B,2024-02-17,1.0
Seafood,REVENUE_USD,7,15B,2024-02-17,3815.95
Meat,CUST_COUNT,7,30C,2024-02-17,1708.12
Grocery,WASTE_LBS,7,30C,2024-02-17,8.56
Deli,SYSTEM_ON,7,15B,2024-02-17,1.0
Dairy,WASTE_LBS,7,15B,2024-02-17,11.64
Grocery,CUST_COUNT,7,30C,2024-02-17,1748.17
Dairy,CUST_COUNT,7,20A,2024-02-17,774.71
Meat,CUST_COUNT,7,10A,2024-02-17,1167.48
Bakery,SYSTEM_ON,7,10A,2024-02-17,1.0
Dairy,REVENUE_USD,7,20A,2024-02-17,5564.23
Seafood,UNITS_SOLD,7,20A,2024-02-17,322.41
Dairy,SYSTEM_ON,7,15B,2024-02-17,1.0
Grocery,WASTE_LBS,8,4A,2024-02-17,35.94
Meat,CUST_COUNT,8,30C,2024-02-17,1173.26
Dairy,WASTE_LBS,8,10A,2024-02-17,30.08
Deli,SYSTEM_ON,8,15B,2024-02-17,1.0
Bakery,REVENUE_USD,8,10A,2024-02-17,5031.03
Deli,SYSTEM_ON,8,30C,2024-02-17,1.0
Dairy,CUST_COUNT,8,30C,2024-02-17,1071.29
Bakery,WASTE_LBS,8,15B,2024-02-17,32.48
Seafood,CUST_COUNT,9,4A,2024-02-17,1527.17
Dairy,REVENUE_USD,9,10A,2024-02-17,1936.49
Produce,UNITS_SOLD,9,30C,2024-02-17,526.85
Bakery,CUST_COUNT,9,10A,2024-02-17,598.78
Grocery,CUST_COUNT,9,10A,2024-02-17,1256.64
Meat,CUST_COUNT,9,15B,2024-02-17,1064.0
Meat,SYSTEM_ON,9,10A,2024-02-17,1.0
Produce,REVENUE_USD,9,10A,2024-02-17,5181.41
Meat,UNITS_SOLD,9,15B,2024-02-17,531.02
Produce,REVENUE_USD,9,10A,2024-02-17,4723.6
Bakery,UNITS_SOLD,9,20A,2024-02-17,574.57
Seafood,CUST_COUNT,9,4A,2024-02-17,954.52
Grocery,UNITS_SOLD,10,4A,2024-02-17,386.68
Produce,WASTE_LBS,10,10A,2024-02-17,26.27
Seafood,REVENUE_USD,10,20A,2024-02-17,5826.02
Seafood,WASTE_LBS,10,20A,2024-02-17,14.68
Bakery,CUST_COUNT,10,30C,2024-02-17,1071.12
Meat,CUST_COUNT,10,30C,2024-02-17,927.18
Dairy,CUST_COUNT,10,10A,2024-02-17,1661.71
Bakery,CUST_COUNT,10,10A,2024-02-17,1306.6
Produce,UNITS_SOLD,10,15B,2024-02-17,332.98
Meat,WASTE_LBS,10,30C,2024-02-17,31.53
Bakery,SYSTEM_ON,10,15B,2024-02-17,1.0
Seafood,SYSTEM_ON,10,15B,2024-02-17,1.0
Bakery,CUST_COUNT,10,4A,2024-02-17,1368.6
Produce,UNITS_SOLD,10,20A,2024-02-17,591.46
Grocery,SYSTEM_ON,10,10A,2024-02-17,1.0
Produce,UNITS_SOLD,10,30C,2024-02-17,411.85
Grocery,UNITS_SOLD,10,10A,2024-02-17,576.83
Grocery,WASTE_LBS,10,10A,2024-02-17,9.37
Deli,CUST_COUNT,10,30C,2024-02-17,911.03
Bakery,WASTE_LBS,1,4A,2024-02-18,27.21
Deli,CUST_COUNT,1,30C,2024-02-18,1014.48
Meat,WASTE_LBS,1,4A,2024-02-18,20.61
Deli,UNITS_SOLD,1,20A,2024-02-18,593.58
Deli,WASTE_LBS,1,15B,2024-02-18,18.16
Grocery,UNITS_SOLD,1,15B,2024-02-18,518.47
Grocery,SYSTEM_ON,1,4A,2024-02-18,1.0
Produce,WASTE_LBS,1,30C,2024-02-18,31.09
Produce,REVENUE_USD,1,10A,2024-02-18,6915.56
Bakery,CUST_COUNT,1,4A,2024-02-18,965.29
Meat,CUST_COUNT,1,4A,2024-02-18,1254.47
Meat,REVENUE_USD,1,20A,2024-02-18,6614.0
Produce,SYSTEM_ON,1,20A,2024-02-18,1.0
Dairy,SYSTEM_ON,1,4A,2024-02-18,1.0
Grocery,CUST_COUNT,1,20A,2024-02-18,870.53
Bakery,SYSTEM_ON,1,4A,2024-02-18,1.0
Grocery,REVENUE_USD,2,20A,2024-02-18,5241.35
Produce,REVENUE_USD,2,10A,2024-02-18,5656.19
Bakery,UNITS_SOLD,2,4A,2024-02-18,388.82
Bakery,CUST_COUNT,2,10A,2024-02-18,985.97
Grocery,REVENUE_USD,2,4A,2024-02-18,4296.41
Seafood,CUST_COUNT,2,15B,2024-02-18,1031.5
Dairy,UNITS_SOLD,2,15B,2024-02-18,442.17
Deli,CUST_COUNT,2,10A,2024-02-18,1702.05
Deli,REVENUE_USD,2,20A,2024-02-18,5544.42
Seafood,SYSTEM_ON,2,15B,2024-02-18,1.0
Grocery,REVENUE_USD,2,20A,2024-02-18,6329.62
Bakery,REVENUE_USD,2,30C,2024-02-18,4567.7
Meat,REVENUE_USD,2,30C,2024-02-18,4096.69
Deli,UNITS_SOLD,2,15B,2024-02-18,494.38
